year,month,propertyState,num_policies_bought,num_policies_term,num_policies_net
2010,5,SC,13871,13832,39
2010,5,SD,269,269,0
2010,5,TN,1627,1567,60
2010,5,TX,52244,54120,-1876
2010,5,UN,5,4,1
2010,5,UT,366,387,-21
2010,5,VA,6751,6757,-6
2010,5,VI,42,45,-3
2010,5,VT,132,130,2
2010,5,WA,1924,1974,-50
2010,5,WI,686,650,36
2010,5,WV,873,867,6
2010,5,WY,179,178,1
2010,6,AK,128,133,-5
2010,6,AL,4287,4145,142
2010,6,AR,780,652,128
2010,6,AZ,1311,1327,-16
2010,6,CA,9193,9640,-447
2010,6,CO,1120,1158,-38
2010,6,CT,1726,1741,-15
2010,6,DC,330,328,2
2010,6,DE,1442,1392,50
2010,6,FL,182966,184788,-1822
2010,6,GA,7680,7375,305
2010,6,GU,4,3,1
2010,6,HI,3666,3648,18
2010,6,IA,606,601,5
2010,6,ID,352,350,2
2010,6,IL,2030,1877,153
2010,6,IN,1049,946,103
2010,6,KS,786,716,70
2010,6,KY,1228,1020,208
2010,6,LA,50789,50706,83
2010,6,MA,2595,2502,93
2010,6,MD,3921,3793,128
2010,6,ME,455,451,4
2010,6,MI,687,677,10
2010,6,MN,429,453,-24
2010,6,MO,1218,1193,25
2010,6,MS,7963,8018,-55
2010,6,MT,481,303,178
2010,6,NC,11500,11313,187
2010,6,ND,277,323,-46
2010,6,NE,366,338,28
2010,6,NH,381,370,11
2010,6,NJ,12351,12371,-20
2010,6,NM,510,515,-5
2010,6,NV,534,587,-53
2010,6,NY,10769,10922,-153
2010,6,OH,1455,1420,35
2010,6,OK,871,850,21
2010,6,OR,1162,1184,-22
2010,6,PA,3045,3248,-203
2010,6,PR,667,1180,-513
2010,6,RI,908,888,20
2010,6,SC,16019,16140,-121
2010,6,SD,203,203,0
2010,6,TN,3818,1334,2484
2010,6,TX,78905,79931,-1026
2010,6,UN,1,1,0
2010,6,UT,256,243,13
2010,6,VA,9173,8931,242
2010,6,VI,159,166,-7
2010,6,VT,121,126,-5
2010,6,WA,1662,1639,23
2010,6,WI,556,535,21
2010,6,WV,887,884,3
2010,6,WY,128,126,2
2010,7,AK,134,127,7
2010,7,AL,4706,4684,22
2010,7,AR,727,670,57
2010,7,AZ,1385,1485,-100
2010,7,CA,9340,10091,-751
2010,7,CO,1078,1072,6
2010,7,CT,2057,2093,-36
2010,7,DC,87,89,-2
2010,7,DE,1622,1638,-16
2010,7,FL,189539,192595,-3056
2010,7,GA,9009,8862,147
2010,7,GU,1,1,0
2010,7,HI,2850,2856,-6
2010,7,IA,903,892,11
2010,7,ID,244,249,-5
2010,7,IL,2166,2164,2
2010,7,IN,1584,1612,-28
2010,7,KS,839,791,48
2010,7,KY,1201,1141,60
2010,7,LA,54435,53982,453
2010,7,MA,2952,2873,79
2010,7,MD,4954,4973,-19
2010,7,ME,490,501,-11
2010,7,MI,821,778,43
2010,7,MN,455,496,-41
2010,7,MO,1244,1286,-42
2010,7,MS,6461,6556,-95
2010,7,MT,434,167,267
2010,7,NC,13252,13119,133
2010,7,ND,246,264,-18
2010,7,NE,472,417,55
2010,7,NH,503,522,-19
2010,7,NJ,12789,12816,-27
2010,7,NM,624,648,-24
2010,7,NV,588,649,-61
2010,7,NY,11280,11670,-390
2010,7,OH,1704,1756,-52
2010,7,OK,1028,875,153
2010,7,OR,1384,1344,40
2010,7,PA,3553,3710,-157
2010,7,PR,1695,1763,-68
2010,7,RI,1105,1107,-2
2010,7,SC,18053,17782,271
2010,7,SD,210,214,-4
2010,7,TN,2146,1398,748
2010,7,TX,110108,110700,-592
2010,7,UN,2,2,0
2010,7,UT,252,254,-2
2010,7,VA,11299,11412,-113
2010,7,VI,84,90,-6
2010,7,VT,149,161,-12
2010,7,WA,1882,1950,-68
2010,7,WI,869,855,14
2010,7,WV,1073,1114,-41
2010,7,WY,146,156,-10
2010,8,AK,145,144,1
2010,8,AL,3916,3857,59
2010,8,AR,800,715,85
2010,8,AZ,2301,1762,539
2010,8,CA,9300,9491,-191
2010,8,CO,1033,950,83
2010,8,CT,2457,2286,171
2010,8,DC,405,400,5
2010,8,DE,1644,1590,54
2010,8,FL,165026,167288,-2262
2010,8,GA,9038,8748,290
2010,8,GU,7,6,1
2010,8,HI,7013,7049,-36
2010,8,IA,877,841,36
2010,8,ID,227,219,8
2010,8,IL,2173,2019,154
2010,8,IN,1368,1329,39
2010,8,KS,690,657,33
2010,8,KY,1089,963,126
2010,8,LA,45459,44770,689
2010,8,MA,3469,3407,62
2010,8,MD,4062,3964,98
2010,8,ME,548,536,12
2010,8,MI,744,707,37
2010,8,MN,442,444,-2
2010,8,MO,1263,1079,184
2010,8,MS,6345,6201,144
2010,8,MT,275,160,115
2010,8,NC,13566,13286,280
2010,8,ND,254,259,-5
2010,8,NE,436,400,36
2010,8,NH,370,372,-2
2010,8,NJ,13772,13696,76
2010,8,NM,700,705,-5
2010,8,NV,713,740,-27
2010,8,NY,12157,12386,-229
2010,8,OH,1774,1777,-3
2010,8,OK,1200,905,295
2010,8,OR,1625,1449,176
2010,8,PA,4401,4472,-71
2010,8,PR,11267,11182,85
2010,8,RI,1415,1370,45
2010,8,SC,17065,16869,196
2010,8,SD,480,489,-9
2010,8,TN,2211,1400,811
2010,8,TX,82691,80568,2123
2010,8,UT,178,169,9
2010,8,VA,11299,11241,58
2010,8,VI,115,131,-16
2010,8,VT,141,142,-1
2010,8,WA,2064,2118,-54
2010,8,WI,862,753,109
2010,8,WV,1018,1016,2
2010,8,WY,146,114,32
2010,9,AK,157,156,1
2010,9,AL,3666,3577,89
2010,9,AR,726,671,55
2010,9,AZ,1666,1563,103
2010,9,CA,10264,10486,-222
2010,9,CO,1079,1059,20
2010,9,CT,2349,2112,237
2010,9,DC,390,100,290
2010,9,DE,1740,1724,16
2010,9,FL,148825,152258,-3433
2010,9,GA,7710,7538,172
2010,9,GU,9,9,0
2010,9,HI,5181,5192,-11
2010,9,IA,897,818,79
2010,9,ID,240,234,6
2010,9,IL,1949,1693,256
2010,9,IN,1278,1289,-11
2010,9,KS,584,610,-26
2010,9,KY,1221,1029,192
2010,9,LA,36144,36128,16
2010,9,MA,3443,3320,123
2010,9,MD,4054,3866,188
2010,9,ME,542,524,18
2010,9,MI,788,878,-90
2010,9,MN,451,434,17
2010,9,MO,1010,1023,-13
2010,9,MS,4883,5118,-235
2010,9,MT,241,218,23
2010,9,NC,11430,11197,233
2010,9,ND,212,223,-11
2010,9,NE,362,335,27
2010,9,NH,617,604,13
2010,9,NJ,14226,14244,-18
2010,9,NM,733,727,6
2010,9,NV,648,663,-15
2010,9,NY,14294,14561,-267
2010,9,OH,1864,1887,-23
2010,9,OK,944,818,126
2010,9,OR,2384,1740,644
2010,9,PA,3932,3984,-52
2010,9,PR,1147,1362,-215
2010,9,RI,1352,1226,126
2010,9,SC,15888,15578,310
2010,9,SD,341,331,10
2010,9,TN,2335,1505,830
2010,9,TX,59415,60481,-1066
2010,9,UT,258,251,7
2010,9,VA,10035,9392,643
2010,9,VI,80,75,5
2010,9,VT,132,136,-4
2010,9,WA,2721,3165,-444
2010,9,WI,861,634,227
2010,9,WV,1044,1060,-16
2010,9,WY,112,104,8
2010,10,AK,131,124,7
2010,10,AL,3212,3266,-54
2010,10,AR,747,718,29
2010,10,AZ,1928,2003,-75
2010,10,CA,15976,16882,-906
2010,10,CO,789,817,-28
2010,10,CT,2163,2059,104
2010,10,DC,132,111,21
2010,10,DE,1816,1857,-41
2010,10,FL,141570,146809,-5239
2010,10,GA,8228,8995,-767
2010,10,GU,4,6,-2
2010,10,HI,3791,3367,424
2010,10,IA,637,628,9
2010,10,ID,289,304,-15
2010,10,IL,1941,2013,-72
2010,10,IN,1266,1303,-37
2010,10,KS,557,559,-2
2010,10,KY,1052,1013,39
2010,10,LA,29883,30562,-679
2010,10,MA,3568,3386,182
2010,10,MD,4211,4188,23
2010,10,ME,704,663,41
2010,10,MI,777,832,-55
2010,10,MN,547,474,73
2010,10,MO,1050,1038,12
2010,10,MS,4122,4351,-229
2010,10,MT,198,187,11
2010,10,NC,9763,9849,-86
2010,10,ND,213,205,8
2010,10,NE,345,334,11
2010,10,NH,366,355,11
2010,10,NJ,12777,13086,-309
2010,10,NM,589,622,-33
2010,10,NV,616,1006,-390
2010,10,NY,13299,13417,-118
2010,10,OH,1857,1882,-25
2010,10,OK,1035,988,47
2010,10,OR,2020,1866,154
2010,10,PA,4020,4122,-102
2010,10,PR,1600,1654,-54
2010,10,RI,1008,973,35
2010,10,SC,14157,14292,-135
2010,10,SD,225,223,2
2010,10,TN,2083,1642,441
2010,10,TX,50416,52014,-1598
2010,10,UT,251,236,15
2010,10,VA,9616,9616,0
2010,10,VI,121,124,-3
2010,10,VT,152,149,3
2010,10,WA,5824,8810,-2986
2010,10,WI,710,815,-105
2010,10,WV,970,997,-27
2010,10,WY,108,114,-6
2010,11,AK,101,103,-2
2010,11,AL,2660,2749,-89
2010,11,AR,650,667,-17
2010,11,AZ,1215,1283,-68
2010,11,CA,19602,21748,-2146
2010,11,CO,768,793,-25
2010,11,CT,2046,2033,13
2010,11,DC,80,76,4
2010,11,DE,1223,1230,-7
2010,11,FL,110478,114458,-3980
2010,11,GA,6030,6592,-562
2010,11,GU,1,2,-1
2010,11,HI,4952,4429,523
2010,11,IA,463,463,0
2010,11,ID,238,261,-23
2010,11,IL,1703,1671,32
2010,11,IN,1155,1174,-19
2010,11,KS,471,475,-4
2010,11,KY,891,893,-2
2010,11,LA,23827,24727,-900
2010,11,MA,2657,2662,-5
2010,11,MD,3346,3362,-16
2010,11,ME,535,523,12
2010,11,MI,604,626,-22
2010,11,MN,403,380,23
2010,11,MO,1023,1016,7
2010,11,MS,4100,4291,-191
2010,11,MT,157,166,-9
2010,11,NC,7690,7768,-78
2010,11,ND,217,219,-2
2010,11,NE,287,274,13
2010,11,NH,485,486,-1
2010,11,NJ,11558,11747,-189
2010,11,NM,448,435,13
2010,11,NV,634,716,-82
2010,11,NY,9386,9612,-226
2010,11,OH,1771,1856,-85
2010,11,OK,771,748,23
2010,11,OR,2386,2168,218
2010,11,PA,3339,3453,-114
2010,11,PR,1571,1827,-256
2010,11,RI,786,812,-26
2010,11,SC,10109,10182,-73
2010,11,SD,177,171,6
2010,11,TN,1494,1246,248
2010,11,TX,35745,37361,-1616
2010,11,UN,1,0,1
2010,11,UT,192,195,-3
2010,11,VA,6346,6365,-19
2010,11,VI,61,54,7
2010,11,VT,158,159,-1
2010,11,WA,5760,8559,-2799
2010,11,WI,560,536,24
2010,11,WV,911,957,-46
2010,11,WY,86,87,-1
2010,12,AK,106,108,-2
2010,12,AL,4168,4171,-3
2010,12,AR,593,592,1
2010,12,AZ,1218,1259,-41
2010,12,CA,19312,21929,-2617
2010,12,CO,765,762,3
2010,12,CT,2053,2073,-20
2010,12,DC,85,65,20
2010,12,DE,1182,1196,-14
2010,12,FL,114903,118700,-3797
2010,12,GA,4703,4850,-147
2010,12,GU,6,4,2
2010,12,HI,4204,4210,-6
2010,12,IA,421,386,35
2010,12,ID,350,353,-3
2010,12,IL,1532,1526,6
2010,12,IN,947,937,10
2010,12,KS,365,369,-4
2010,12,KY,886,868,18
2010,12,LA,22307,22698,-391
2010,12,MA,2411,2330,81
2010,12,MD,3773,3742,31
2010,12,ME,475,455,20
2010,12,MI,821,830,-9
2010,12,MN,362,330,32
2010,12,MO,820,806,14
2010,12,MS,3960,4123,-163
2010,12,MT,166,156,10
2010,12,NC,6530,6608,-78
2010,12,ND,236,239,-3
2010,12,NE,403,399,4
2010,12,NH,346,355,-9
2010,12,NJ,10470,10565,-95
2010,12,NM,507,416,91
2010,12,NV,494,548,-54
2010,12,NY,8049,8273,-224
2010,12,OH,1488,1482,6
2010,12,OK,555,545,10
2010,12,OR,2190,2053,137
2010,12,PA,3011,3086,-75
2010,12,PR,878,851,27
2010,12,RI,658,656,2
2010,12,SC,9460,9540,-80
2010,12,SD,247,217,30
2010,12,TN,1481,1306,175
2010,12,TX,28437,29501,-1064
2010,12,UN,1,1,0
2010,12,UT,173,172,1
2010,12,VA,5672,5732,-60
2010,12,VI,202,199,3
2010,12,VT,116,120,-4
2010,12,WA,3922,4169,-247
2010,12,WI,448,441,7
2010,12,WV,707,746,-39
2010,12,WY,94,98,-4
2011,1,AK,121,122,-1
2011,1,AL,1853,1833,20
2011,1,AR,478,544,-66
2011,1,AZ,1065,1026,39
2011,1,CA,17579,18784,-1205
2011,1,CO,802,818,-16
2011,1,CT,1644,1605,39
2011,1,DC,77,66,11
2011,1,DE,1432,1464,-32
2011,1,FL,114161,116321,-2160
2011,1,GA,3982,4006,-24
2011,1,GU,4,5,-1
2011,1,HI,2863,3255,-392
2011,1,IA,405,386,19
2011,1,ID,254,237,17
2011,1,IL,1756,1811,-55
2011,1,IN,777,785,-8
2011,1,KS,397,341,56
2011,1,KY,688,665,23
2011,1,LA,20697,20847,-150
2011,1,MA,1993,1994,-1
2011,1,MD,2961,2995,-34
2011,1,ME,390,380,10
2011,1,MI,581,715,-134
2011,1,MN,367,323,44
2011,1,MO,762,832,-70
2011,1,MS,3549,3733,-184
2011,1,MT,156,139,17
2011,1,NC,6414,6488,-74
2011,1,ND,204,180,24
2011,1,NE,357,277,80
2011,1,NH,337,351,-14
2011,1,NJ,8767,8797,-30
2011,1,NM,509,331,178
2011,1,NV,615,656,-41
2011,1,NY,7269,7417,-148
2011,1,OH,1393,1380,13
2011,1,OK,484,442,42
2011,1,OR,1998,1846,152
2011,1,PA,2979,3054,-75
2011,1,PR,914,1545,-631
2011,1,RI,738,722,16
2011,1,SC,8867,8764,103
2011,1,SD,196,185,11
2011,1,TN,1211,1099,112
2011,1,TX,23473,24166,-693
2011,1,UT,148,173,-25
2011,1,VA,4607,4686,-79
2011,1,VI,80,80,0
2011,1,VT,137,129,8
2011,1,WA,2624,2701,-77
2011,1,WI,533,485,48
2011,1,WV,698,710,-12
2011,1,WY,60,60,0
2011,2,AK,81,93,-12
2011,2,AL,2831,2796,35
2011,2,AR,688,657,31
2011,2,AZ,1126,1100,26
2011,2,CA,16688,16259,429
2011,2,CO,707,671,36
2011,2,CT,1342,1263,79
2011,2,DC,75,50,25
2011,2,DE,902,911,-9
2011,2,FL,102512,104519,-2007
2011,2,GA,4240,4238,2
2011,2,GU,3,2,1
2011,2,HI,5273,5293,-20
2011,2,IA,637,652,-15
2011,2,ID,412,415,-3
2011,2,IL,2047,2043,4
2011,2,IN,980,982,-2
2011,2,KS,417,399,18
2011,2,KY,899,852,47
2011,2,LA,24037,24234,-197
2011,2,MA,1903,1819,84
2011,2,MD,2740,2754,-14
2011,2,ME,387,381,6
2011,2,MI,801,783,18
2011,2,MN,1180,565,615
2011,2,MO,840,808,32
2011,2,MS,4274,4384,-110
2011,2,MT,328,256,72
2011,2,NC,6328,6332,-4
2011,2,ND,1772,815,957
2011,2,NE,467,464,3
2011,2,NH,353,342,11
2011,2,NJ,9066,8616,450
2011,2,NM,470,429,41
2011,2,NV,798,857,-59
2011,2,NY,6998,6560,438
2011,2,OH,1597,1548,49
2011,2,OK,558,527,31
2011,2,OR,1717,1664,53
2011,2,PA,4212,4328,-116
2011,2,PR,404,432,-28
2011,2,RI,714,682,32
2011,2,SC,7946,8096,-150
2011,2,SD,316,284,32
2011,2,TN,1250,1111,139
2011,2,TX,25587,26123,-536
2011,2,UN,1,1,0
2011,2,UT,302,279,23
2011,2,VA,4417,4399,18
2011,2,VI,80,78,2
2011,2,VT,129,129,0
2011,2,WA,2545,2496,49
2011,2,WI,500,443,57
2011,2,WV,1022,1065,-43
2011,2,WY,92,90,2
2011,3,AK,131,126,5
2011,3,AL,2673,2654,19
2011,3,AR,732,682,50
2011,3,AZ,1179,1181,-2
2011,3,CA,13043,12325,718
2011,3,CO,1008,993,15
2011,3,CT,2901,1443,1458
2011,3,DC,87,64,23
2011,3,DE,1065,1077,-12
2011,3,FL,132088,133739,-1651
2011,3,GA,5204,5051,153
2011,3,GU,3,3,0
2011,3,HI,2601,2218,383
2011,3,IA,1555,1704,-149
2011,3,ID,589,599,-10
2011,3,IL,2628,2380,248
2011,3,IN,1332,1255,77
2011,3,KS,556,552,4
2011,3,KY,1069,1007,62
2011,3,LA,30337,30976,-639
2011,3,MA,2506,2207,299
2011,3,MD,3559,3598,-39
2011,3,ME,533,515,18
2011,3,MI,834,815,19
2011,3,MN,7189,3022,4167
2011,3,MO,1268,1153,115
2011,3,MS,5428,5554,-126
2011,3,MT,721,426,295
2011,3,NC,7982,8001,-19
2011,3,ND,8366,5663,2703
2011,3,NE,465,468,-3
2011,3,NH,452,426,26
2011,3,NJ,9427,9433,-6
2011,3,NM,598,457,141
2011,3,NV,801,851,-50
2011,3,NY,7971,7263,708
2011,3,OH,2005,1783,222
2011,3,OK,753,721,32
2011,3,OR,1643,1544,99
2011,3,PA,4391,4512,-121
2011,3,PR,772,713,59
2011,3,RI,629,527,102
2011,3,SC,10914,10865,49
2011,3,SD,1202,1108,94
2011,3,TN,2347,2176,171
2011,3,TX,32217,32863,-646
2011,3,UN,2,0,2
2011,3,UT,314,302,12
2011,3,VA,6357,6248,109
2011,3,VI,388,384,4
2011,3,VT,205,198,7
2011,3,WA,2483,2538,-55
2011,3,WI,1026,890,136
2011,3,WV,1068,1129,-61
2011,3,WY,126,119,7
2011,4,AK,178,163,15
2011,4,AL,4294,4376,-82
2011,4,AR,837,750,87
2011,4,AZ,1082,1071,11
2011,4,CA,12443,10807,1636
2011,4,CO,1234,1193,41
2011,4,CT,1771,1560,211
2011,4,DC,83,75,8
2011,4,DE,1126,1139,-13
2011,4,FL,151722,153860,-2138
2011,4,GA,5419,5268,151
2011,4,GU,7,8,-1
2011,4,HI,3878,3776,102
2011,4,IA,1851,1685,166
2011,4,ID,454,418,36
2011,4,IL,3459,2932,527
2011,4,IN,1475,1253,222
2011,4,KS,800,798,2
2011,4,KY,1151,1063,88
2011,4,LA,37952,38130,-178
2011,4,MA,2352,2354,-2
2011,4,MD,3291,3281,10
2011,4,ME,693,681,12
2011,4,MI,769,748,21
2011,4,MN,3894,1536,2358
2011,4,MO,1917,1777,140
2011,4,MS,6362,6461,-99
2011,4,MT,1008,428,580
2011,4,NC,8499,8473,26
2011,4,ND,2919,2794,125
2011,4,NE,562,434,128
2011,4,NH,542,547,-5
2011,4,NJ,10242,10188,54
2011,4,NM,578,479,99
2011,4,NV,609,613,-4
2011,4,NY,8671,8593,78
2011,4,OH,2067,1752,315
2011,4,OK,902,839,63
2011,4,OR,1795,1276,519
2011,4,PA,3755,3746,9
2011,4,PR,1189,1217,-28
2011,4,RI,976,948,28
2011,4,SC,11854,12047,-193
2011,4,SD,779,696,83
2011,4,TN,2179,1521,658
2011,4,TX,38527,39159,-632
2011,4,UT,428,372,56
2011,4,VA,5828,5637,191
2011,4,VI,121,112,9
2011,4,VT,195,172,23
2011,4,WA,2177,2103,74
2011,4,WI,1529,1086,443
2011,4,WV,1023,1026,-3
2011,4,WY,294,225,69
2011,5,AK,139,120,19
2011,5,AL,3979,4037,-58
2011,5,AR,1068,814,254
2011,5,AZ,1121,1062,59
2011,5,CA,10518,10255,263
2011,5,CO,1494,1352,142
2011,5,CT,1656,1621,35
2011,5,DC,63,56,7
2011,5,DE,1212,1332,-120
2011,5,FL,156510,161289,-4779
2011,5,GA,6094,5973,121
2011,5,GU,5,6,-1
2011,5,HI,3794,4007,-213
2011,5,IA,787,718,69
2011,5,ID,698,455,243
2011,5,IL,2232,2198,34
2011,5,IN,1172,1050,122
2011,5,KS,647,676,-29
2011,5,KY,1077,997,80
2011,5,LA,45478,41942,3536
2011,5,MA,2132,2064,68
2011,5,MD,2917,2901,16
2011,5,ME,429,440,-11
2011,5,MI,709,673,36
2011,5,MN,509,521,-12
2011,5,MO,1393,1183,210
2011,5,MS,7675,7214,461
2011,5,MT,1100,380,720
2011,5,NC,9691,9556,135
2011,5,ND,400,333,67
2011,5,NE,528,436,92
2011,5,NH,359,377,-18
2011,5,NJ,11021,11006,15
2011,5,NM,605,523,82
2011,5,NV,568,569,-1
2011,5,NY,8852,8596,256
2011,5,OH,1702,1514,188
2011,5,OK,874,827,47
2011,5,OR,1393,1260,133
2011,5,PA,3441,3443,-2
2011,5,PR,1102,1387,-285
2011,5,RI,818,840,-22
2011,5,SC,13807,13648,159
2011,5,SD,364,288,76
2011,5,TN,2060,1468,592
2011,5,TX,51890,52237,-347
2011,5,UN,3,5,-2
2011,5,UT,682,400,282
2011,5,VA,6759,6662,97
2011,5,VI,46,44,2
2011,5,VT,154,138,16
2011,5,WA,2037,1904,133
2011,5,WI,792,718,74
2011,5,WV,831,853,-22
2011,5,WY,361,187,174
2011,6,AK,120,117,3
2011,6,AL,4475,4450,25
2011,6,AR,1602,865,737
2011,6,AZ,1471,1300,171
2011,6,CA,9474,9370,104
2011,6,CO,1567,1166,401
2011,6,CT,1971,1914,57
2011,6,DC,342,330,12
2011,6,DE,1457,1459,-2
2011,6,FL,178948,181191,-2243
2011,6,GA,7676,7676,0
2011,6,GU,6,5,1
2011,6,HI,3962,3879,83
2011,6,IA,945,627,318
2011,6,ID,392,297,95
2011,6,IL,2161,2029,132
2011,6,IN,1157,1019,138
2011,6,KS,844,832,12
2011,6,KY,1208,1163,45
2011,6,LA,57209,50439,6770
2011,6,MA,2573,2464,109
2011,6,MD,3705,3611,94
2011,6,ME,449,452,-3
2011,6,MI,771,695,76
2011,6,MN,454,462,-8
2011,6,MO,1416,1248,168
2011,6,MS,8923,8114,809
2011,6,MT,1225,524,701
2011,6,NC,11644,11595,49
2011,6,ND,1743,353,1390
2011,6,NE,821,400,421
2011,6,NH,362,380,-18
2011,6,NJ,12479,12513,-34
2011,6,NM,604,533,71
2011,6,NV,497,516,-19
2011,6,NY,11070,10920,150
2011,6,OH,1722,1496,226
2011,6,OK,954,883,71
2011,6,OR,1355,1238,117
2011,6,PA,3117,3074,43
2011,6,PR,639,663,-24
2011,6,RI,899,908,-9
2011,6,SC,15956,15651,305
2011,6,SD,924,243,681
2011,6,TN,4168,3731,437
2011,6,TX,76804,77587,-783
2011,6,UN,1,1,0
2011,6,UT,419,281,138
2011,6,VA,9214,9054,160
2011,6,VI,148,152,-4
2011,6,VT,139,130,9
2011,6,WA,1778,1710,68
2011,6,WI,648,567,81
2011,6,WV,821,846,-25
2011,6,WY,407,130,277
2011,7,AK,142,144,-2
2011,7,AL,4820,4800,20
2011,7,AR,852,750,102
2011,7,AZ,2011,1437,574
2011,7,CA,10044,9681,363
2011,7,CO,1307,1252,55
2011,7,CT,2133,2081,52
2011,7,DC,106,97,9
2011,7,DE,1738,1758,-20
2011,7,FL,187136,189508,-2372
2011,7,GA,9120,9052,68
2011,7,GU,1,1,0
2011,7,HI,2966,3237,-271
2011,7,IA,2615,1096,1519
2011,7,ID,579,517,62
2011,7,IL,2226,2165,61
2011,7,IN,1690,1633,57
2011,7,KS,1027,843,184
2011,7,KY,1214,1216,-2
2011,7,LA,54966,54782,184
2011,7,MA,2955,2945,10
2011,7,MD,4876,4847,29
2011,7,ME,495,502,-7
2011,7,MI,927,818,109
2011,7,MN,482,487,-5
2011,7,MO,1755,1328,427
2011,7,MS,6589,6503,86
2011,7,MT,554,457,97
2011,7,NC,13127,12972,155
2011,7,ND,723,365,358
2011,7,NE,1214,518,696
2011,7,NH,523,509,14
2011,7,NJ,13098,12618,480
2011,7,NM,706,652,54
2011,7,NV,573,609,-36
2011,7,NY,11291,11070,221
2011,7,OH,1843,1724,119
2011,7,OK,1057,1054,3
2011,7,OR,1511,1435,76
2011,7,PA,3663,3692,-29
2011,7,PR,1028,1726,-698
2011,7,RI,1167,1111,56
2011,7,SC,17997,17655,342
2011,7,SD,696,239,457
2011,7,TN,2217,2150,67
2011,7,TX,109584,110167,-583
2011,7,UT,280,244,36
2011,7,VA,11538,11267,271
2011,7,VI,51,83,-32
2011,7,VT,153,147,6
2011,7,WA,1779,1798,-19
2011,7,WI,838,836,2
2011,7,WV,978,1045,-67
2011,7,WY,200,152,48
2011,8,AK,166,161,5
2011,8,AL,4004,3943,61
2011,8,AR,884,820,64
2011,8,AZ,2312,2340,-28
2011,8,CA,9351,9329,22
2011,8,CO,1136,1075,61
2011,8,CT,2449,2412,37
2011,8,DC,428,420,8
2011,8,DE,1594,1618,-24
2011,8,FL,160608,162224,-1616
2011,8,GA,9206,9204,2
2011,8,GU,7,6,1
2011,8,HI,7012,7122,-110
2011,8,IA,935,860,75
2011,8,ID,278,243,35
2011,8,IL,2411,2245,166
2011,8,IN,1453,1394,59
2011,8,KS,680,687,-7
2011,8,KY,1060,1042,18
2011,8,LA,46340,46572,-232
2011,8,MA,3601,3544,57
2011,8,MD,4125,4079,46
2011,8,ME,545,551,-6
2011,8,MI,839,787,52
2011,8,MN,535,506,29
2011,8,MO,1421,1297,124
2011,8,MS,8832,8921,-89
2011,8,MT,298,292,6
2011,8,NC,13490,13393,97
2011,8,ND,680,343,337
2011,8,NE,531,459,72
2011,8,NH,336,341,-5
2011,8,NJ,13542,13356,186
2011,8,NM,752,718,34
2011,8,NV,692,714,-22
2011,8,NY,12369,12440,-71
2011,8,OH,1972,1848,124
2011,8,OK,1112,1202,-90
2011,8,OR,1701,1683,18
2011,8,PA,4373,4395,-22
2011,8,PR,11035,11283,-248
2011,8,RI,1433,1437,-4
2011,8,SC,17228,16995,233
2011,8,SD,460,487,-27
2011,8,TN,2400,2366,34
2011,8,TX,81231,84471,-3240
2011,8,UT,220,207,13
2011,8,VA,11556,11352,204
2011,8,VI,102,118,-16
2011,8,VT,163,155,8
2011,8,WA,1875,2172,-297
2011,8,WI,811,839,-28
2011,8,WV,930,1017,-87
2011,8,WY,153,151,2
2011,9,AK,159,157,2
2011,9,AL,3725,3573,152
2011,9,AR,807,747,60
2011,9,AZ,1713,1692,21
2011,9,CA,10048,10063,-15
2011,9,CO,1079,1040,39
2011,9,CT,2632,2440,192
2011,9,DC,430,386,44
2011,9,DE,1848,1735,113
2011,9,FL,144089,145493,-1404
2011,9,GA,7974,7709,265
2011,9,GU,8,8,0
2011,9,HI,4851,4871,-20
2011,9,IA,948,905,43
2011,9,ID,264,231,33
2011,9,IL,2128,1930,198
2011,9,IN,1341,1311,30
2011,9,KS,619,586,33
2011,9,KY,1221,1187,34
2011,9,LA,36224,36435,-211
2011,9,MA,3711,3310,401
2011,9,MD,4477,3918,559
2011,9,ME,569,561,8
2011,9,MI,844,829,15
2011,9,MN,510,480,30
2011,9,MO,1166,1026,140
2011,9,MS,5572,5683,-111
2011,9,MT,206,192,14
2011,9,NC,11788,11467,321
2011,9,ND,1225,305,920
2011,9,NE,403,378,25
2011,9,NH,639,611,28
2011,9,NJ,15647,14913,734
2011,9,NM,694,724,-30
2011,9,NV,593,637,-44
2011,9,NY,15543,14803,740
2011,9,OH,2026,1851,175
2011,9,OK,984,964,20
2011,9,OR,2676,2677,-1
2011,9,PA,4241,4129,112
2011,9,PR,1048,1151,-103
2011,9,RI,1402,1341,61
2011,9,SC,15475,14939,536
2011,9,SD,352,357,-5
2011,9,TN,2141,2178,-37
2011,9,TX,59155,60433,-1278
2011,9,UT,233,254,-21
2011,9,VA,10872,10119,753
2011,9,VI,68,78,-10
2011,9,VT,164,145,19
2011,9,WA,2364,2848,-484
2011,9,WI,833,866,-33
2011,9,WV,964,1047,-83
2011,9,WY,113,118,-5
2011,10,AK,148,131,17
2011,10,AL,3310,3231,79
2011,10,AR,820,761,59
2011,10,AZ,1701,1937,-236
2011,10,CA,15783,15877,-94
2011,10,CO,875,806,69
2011,10,CT,2476,2239,237
2011,10,DC,217,130,87
2011,10,DE,1926,1780,146
2011,10,FL,140904,142319,-1415
2011,10,GA,8204,8274,-70
2011,10,GU,3,3,0
2011,10,HI,3242,3439,-197
